"","NA.","corr_H","corr_anti_H","R"
"1",NA,0.740838004343835,0.729262410525962,1.01587301587302
"2",NA,0.793457070447222,0.704053456875704,1.12698412698413
"3",NA,0.727606875108999,0.785353452498602,0.926470588235294
"4",NA,0.774650021631204,0.68075304931227,1.13793103448276
"5",NA,0.773804137020681,0.704508244153158,1.0983606557377
"6",NA,0.652344577033737,0.697333858208478,0.935483870967742
"7",NA,0.622625545652468,0.80832088382952,0.77027027027027
"8",NA,0.774881604571791,0.66092842742888,1.17241379310345
"9",NA,0.84114215862852,0.759364448761858,1.10769230769231
"10",NA,0.755136151939806,0.588562000776613,1.28301886792453
"11",NA,0.652709025628525,0.815886282035656,0.8
"12",NA,0.734240664270766,0.700352633612116,1.04838709677419
"13",NA,0.744236361649545,0.779122441101867,0.955223880597015
"14",NA,0.667697860889589,0.701082753934068,0.952380952380952
"15",NA,0.780150564245308,0.768330101150683,1.01538461538462
"16",NA,0.751175778551471,0.71596441393187,1.04918032786885
"17",NA,0.75760869046168,0.73429765383209,1.03174603174603
"18",NA,0.860523293157286,0.651206816443352,1.32142857142857
"19",NA,0.739438657011604,0.762912900091337,0.969230769230769
"20",NA,0.767493747951093,0.790751134252641,0.970588235294118
"21",NA,0.717647058823529,0.847058823529412,0.847222222222222
"22",NA,0.796261661787527,0.761132470826313,1.04615384615385
"23",NA,0.653200775639956,0.749574660570442,0.871428571428571
"24",NA,0.712211051615561,0.612056372482123,1.16363636363636
"25",NA,0.778304051444948,0.695756652049271,1.11864406779661
"26",NA,0.803385929947369,0.754695873586922,1.06451612903226
"27",NA,0.71290960567122,0.734845285845719,0.970149253731343
"28",NA,0.709649756861694,0.801217467424493,0.885714285714286
"29",NA,0.766879575963443,0.686757829220994,1.11666666666667
"30",NA,0.566352113954854,0.766241095350685,0.739130434782609
"31",NA,0.779122441101867,0.697721589046448,1.11666666666667
"32",NA,0.852717931947378,0.714439348388344,1.19354838709677
"33",NA,0.669374942574745,0.794173660681901,0.842857142857143
"34",NA,0.739065956051933,0.784546937962821,0.942028985507246
"35",NA,0.803762139460067,0.690556204324846,1.16393442622951
"36",NA,0.731134108933133,0.825473993956763,0.885714285714286
"37",NA,0.804632522143662,0.603474391607746,1.33333333333333
"38",NA,0.815611953529186,0.732868711866805,1.11290322580645
"39",NA,0.769264208776475,0.75760869046168,1.01538461538462
"40",NA,0.714756294613711,0.726101632623452,0.984375
"41",NA,0.769323677108302,0.615458941686642,1.25
"42",NA,0.768593275476896,0.722707109776783,1.06349206349206
"43",NA,0.711235568351754,0.699764026926726,1.01639344262295
"44",NA,0.634261951986269,0.677262762290423,0.936507936507937
"45",NA,0.646761666763555,0.773804137020681,0.835820895522388
"46",NA,0.689056623392565,0.768128694929417,0.897058823529412
"47",NA,0.698149340424426,0.698149340424426,1
"48",NA,0.800282633341688,0.676295183105652,1.18333333333333
"49",NA,0.684216689640539,0.717323948816694,0.953846153846154
"50",NA,0.682960035254473,0.740838004343835,0.921875
"51",NA,0.686773437176115,0.697674602845577,0.984375
"52",NA,0.709350282197223,0.732607668498771,0.968253968253968
"53",NA,0.764817779970589,0.686086537914793,1.11475409836066
"54",NA,0.734178651201811,0.768593275476896,0.955223880597015
"55",NA,0.751989737621841,0.740931065009755,1.01492537313433
"56",NA,0.747170594660405,0.724866994819796,1.03076923076923
"57",NA,0.566860614812031,0.654069940167729,0.866666666666666
"58",NA,0.748792308642935,0.737446970633194,1.01538461538462
"59",NA,0.715843402452272,0.803947205831013,0.89041095890411
"60",NA,0.787903805688926,0.661839196778698,1.19047619047619
"61",NA,0.770318515078559,0.689837476189754,1.11666666666667
"62",NA,0.686092895895674,0.767493747951093,0.893939393939394
"63",NA,0.643848311110437,0.804810388888046,0.8
"64",NA,0.797382962183955,0.785301402150865,1.01538461538462
"65",NA,0.711648643831666,0.734240664270766,0.969230769230769
"66",NA,0.809861386250804,0.751175778551471,1.078125
