"","NA.","corr_H","corr_anti_H","R"
"1",NA,0.822941284974272,0.768078532642654,1.07142857142857
"2",NA,0.776781483394133,0.723414816596063,1.07377049180328
"3",NA,0.720441309091663,0.807391122257898,0.892307692307692
"4",NA,0.805715351201006,0.768812358016227,1.048
"5",NA,0.779758312378939,0.719776903734405,1.08333333333333
"6",NA,0.801089536077896,0.74922042942537,1.06923076923077
"7",NA,0.738222977013673,0.786237479583668,0.938931297709924
"8",NA,0.759940047018204,0.803188667580216,0.946153846153846
"9",NA,0.791880769181222,0.810586614122511,0.976923076923077
"10",NA,0.784653544482211,0.846437288142227,0.927007299270073
"11",NA,0.834085930002999,0.692113856810999,1.20512820512821
"12",NA,0.807795962415125,0.770797674060234,1.048
"13",NA,0.739191101594208,0.826891740766402,0.893939393939394
"14",NA,0.732983415593015,0.781445129020652,0.937984496124031
"15",NA,0.725118549578721,0.719075894998898,1.00840336134454
"16",NA,0.745773304972316,0.814135857928112,0.916030534351145
"17",NA,0.723127058857381,0.75958724669893,0.952
"18",NA,0.794448940943208,0.806862205645445,0.984615384615385
"19",NA,0.870022351472466,0.721933440583535,1.20512820512821
"20",NA,0.741866295760745,0.723771995864141,1.025
"21",NA,0.753970915441557,0.760202080031984,0.991803278688525
"22",NA,0.694321889419301,0.770814978931596,0.900763358778626
"23",NA,0.805162492378918,0.805162492378918,1
"24",NA,0.737142452605865,0.792892722130678,0.9296875
"25",NA,0.790319223871246,0.747098641315788,1.05785123966942
"26",NA,0.740950411095787,0.777094333588264,0.953488372093023
"27",NA,0.788360707444262,0.763915414190176,1.032
"28",NA,0.792404673154629,0.75496823190323,1.0495867768595
"29",NA,0.804165400388579,0.767333397317346,1.048
"30",NA,0.752649120071471,0.795482809831636,0.946153846153846
"31",NA,0.841351578625079,0.748555448629666,1.12396694214876
"32",NA,0.784243649659248,0.808751263711099,0.96969696969697
"33",NA,0.795548188687332,0.759110867068065,1.048
