"","NA.","corr_H","corr_anti_H","R"
"1",NA,0.747446566820963,0.835381457035194,0.894736842105263
"2",NA,0.784863038307462,0.816468261326555,0.961290322580645
"3",NA,0.806004739423398,0.824382697651293,0.977707006369427
"4",NA,0.801729748469943,0.780972991228003,1.0265780730897
"5",NA,0.802812628903746,0.805427653753595,0.996753246753247
"6",NA,0.786906731523567,0.836414108672401,0.940809968847352
"7",NA,0.771701513265897,0.797860886596945,0.967213114754098
"8",NA,0.780184913895269,0.816837896427262,0.955128205128205
"9",NA,0.810069962928067,0.786702560151295,1.02970297029703
"10",NA,0.839054420294419,0.773503293708918,1.08474576271186
"11",NA,0.790565081005682,0.821978263032398,0.961783439490446
"12",NA,0.797489874771909,0.839325409186174,0.950155763239875
"13",NA,0.868607849165131,0.787257869333956,1.10333333333333
"14",NA,0.824071385769908,0.837277657977759,0.984227129337539
"15",NA,0.77265883847418,0.77265883847418,1
"16",NA,0.817891394292911,0.802262896312792,1.01948051948052
"17",NA,0.847268051351185,0.781892430104951,1.08361204013378
"18",NA,0.821117802852691,0.771432330705554,1.06440677966102
"19",NA,0.807851095588811,0.792315497596718,1.01960784313725
"20",NA,0.822915223872128,0.770332781452184,1.06825938566553
"21",NA,0.805773750156676,0.869178897709988,0.927051671732523
"22",NA,0.770447732562513,0.820069789913997,0.939490445859873
"23",NA,0.824815093797046,0.793493001627538,1.03947368421053
"24",NA,0.842233847217956,0.750686689911657,1.1219512195122
"25",NA,0.826596054317351,0.764211446444343,1.08163265306122
"26",NA,0.78698152537084,0.794851340624549,0.99009900990099
"27",NA,0.842706577258908,0.829539286989238,1.01587301587302
"28",NA,0.806004739423398,0.827008120255278,0.974603174603175
"29",NA,0.822967809819646,0.807292232489748,1.01941747572816
"30",NA,0.774057178566805,0.792300950452218,0.976973684210526
"31",NA,0.803583755412218,0.840469567136058,0.956112852664577
"32",NA,0.811065528265956,0.792691875522067,1.02317880794702
"33",NA,0.82002948071071,0.804310065745009,1.01954397394137
"34",NA,0.800489536387057,0.782237331974323,1.02333333333333
"35",NA,0.817504975261533,0.786062476213013,1.04
"36",NA,0.764603989653802,0.866377216945605,0.882530120481928
"37",NA,0.834028978288621,0.745963806668083,1.11805555555556
"38",NA,0.767962493066724,0.806748477565043,0.951923076923077
"39",NA,0.774590438720065,0.848110887140953,0.913312693498452
"40",NA,0.822406049613976,0.795962125189089,1.03322259136213
"41",NA,0.803653906850147,0.795800611343468,1.00986842105263
"42",NA,0.812112494706735,0.806856103155235,1.00651465798046
"43",NA,0.792667163067314,0.790059705294066,1.003300330033
"44",NA,0.800489536387057,0.77441495865458,1.03367003367003
"45",NA,0.787047267825116,0.836237722064186,0.941176470588235
"46",NA,0.761000456339797,0.836321320619163,0.909937888198758
"47",NA,0.764914654733406,0.858577673680354,0.890909090909091
"48",NA,0.799825956234166,0.842060990226729,0.949843260188088
"49",NA,0.814836379095238,0.814836379095238,1
"50",NA,0.791765075397456,0.81798246200002,0.967948717948718
"51",NA,0.706050049542501,0.857160392249014,0.82370820668693
"52",NA,0.844582259754545,0.761678479655939,1.10884353741497
"53",NA,0.793793341938661,0.747402821955233,1.06206896551724
"54",NA,0.83128544896972,0.820796042673572,1.01277955271565
"55",NA,0.800119709831681,0.854851025487919,0.935975609756098
"56",NA,0.83351812398017,0.786337852811481,1.06
"57",NA,0.828796335147459,0.782321774298068,1.05940594059406
"58",NA,0.806365615703835,0.806365615703835,1
"59",NA,0.815061714357298,0.794361734310129,1.02605863192182
"60",NA,0.783294325710906,0.806950865749155,0.970684039087948
"61",NA,0.76717810173254,0.790425922997163,0.970588235294118
"62",NA,0.790037416180226,0.824272370881369,0.958466453674121
"63",NA,0.842168760226718,0.792320765073112,1.06291390728477
"64",NA,0.788774750385127,0.801877320989531,0.983660130718954
"65",NA,0.796043710296671,0.798628267797634,0.996763754045307
"66",NA,0.793367715736851,0.80907796753362,0.980582524271845
"67",NA,0.816933093432005,0.780275839239543,1.04697986577181
"68",NA,0.838054073643339,0.742054071399365,1.12937062937063
"69",NA,0.805997060479807,0.782672386703864,1.02980132450331
"70",NA,0.794835927552081,0.836946440270072,0.949685534591195
"71",NA,0.853789389331177,0.743791983343725,1.14788732394366
"72",NA,0.753035947928886,0.815356164309208,0.923566878980892
"73",NA,0.793401357627849,0.795994172522058,0.996742671009772
